"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,3.25573519241433,0.62,0.033,0,"1","ELF1"
0,3.79298594039269,0.613,0.027,0,"1","ASPH"
0,5.41069979071433,0.596,0.011,0,"1","TENM2"
0,5.42150671357621,0.594,0.009,0,"1","FRMD4B"
0,4.28268486491899,0.6,0.016,0,"1","PPIA"
0,1.97404447231402,0.667,0.084,0,"1","CASK"
0,0.93620637424904,0.842,0.259,0,"1","CFL1"
0,3.80008412454957,0.606,0.023,0,"1","ADK"
0,4.19577139822334,0.599,0.017,0,"1","ETS2"
0,5.26690194774933,0.591,0.009,0,"1","LPCAT2"
0,4.64566460905738,0.594,0.015,0,"1","GPX2"
0,1.84994162060506,0.684,0.107,0,"1","RBP1"
0,3.39124886611453,0.606,0.029,0,"1","NDUFA13"
0,3.47777443109185,0.605,0.028,0,"1","SLC3A2"
0,1.65326231494396,0.706,0.129,0,"1","HMGA1"
0,3.07550063209196,0.612,0.036,0,"1","RABGAP1L"
0,1.60924489959626,0.675,0.1,0,"1","ANKRD11"
0,2.63040165022818,0.619,0.045,0,"1","KDELR1"
0,0.759338456864331,0.826,0.252,0,"1","EEF2"
0,2.38765571709349,0.627,0.056,0,"1","WWTR1"
0,4.8561053961654,0.582,0.012,0,"1","CSTB"
0,4.04783121599159,0.587,0.019,0,"1","SH3BGRL3"
0,2.53249343571712,0.999,0.435,0,"1","ACTG1"
0,3.36511812949451,0.592,0.028,0,"1","SNCG"
0,3.17904580870183,0.6,0.036,0,"1","PHLDB2"
0,2.69351387626037,0.612,0.049,0,"1","MYO1E"
0,4.74429186785251,0.575,0.012,0,"1","KIAA1217"
0,5.37637300893059,0.574,0.011,0,"1","F3"
0,4.18862105086255,0.577,0.017,0,"1","CAV2"
0,4.7640235865512,0.57,0.011,0,"1","LSR"
0,3.2352158518401,0.589,0.03,0,"1","TALDO1"
0,2.484252670988,0.607,0.049,0,"1","SYNE2"
0,4.50160998754243,0.571,0.013,0,"1","COX6C"
