"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.56211519535549e-245,1.31393124766905,0.704,0.374,3.27719827310346e-240,"0","RPS3AP26"
1.25326660369886e-244,0.9881454214535,0.864,0.569,7.38424682899371e-240,"0","CHIC2"
7.18437268911337e-244,1.41927539987988,0.661,0.343,4.2330323884256e-239,"0","RPL7P32"
9.41006398115697e-238,0.671032965853295,0.952,0.971,5.54440969769769e-233,"0","RPL11"
2.43054541261027e-235,1.32145097090758,0.689,0.375,1.43207735710997e-230,"0","RACK1P1"
2.81069534260091e-232,0.641119281365104,0.96,0.972,1.65606169586046e-227,"0","RPL13"
1.86511137351476e-231,0.750833244042799,0.92,0.955,1.09892362127489e-226,"0","RPL34"
2.92723074780451e-212,0.844182406874359,0.862,0.887,1.72472435660642e-207,"0","RPS23"
1.17839252755502e-209,1.72375586569109,0.535,0.249,6.94308877235416e-205,"0","EIF1P5"
2.41788532002095e-207,0.917184680081524,0.885,0.617,1.42461803055634e-202,"0","UBB"
8.86551515652322e-202,0.82098296107066,0.873,0.906,5.22356153022348e-197,"0","RPS24"
5.43646772889419e-198,0.774073495996512,0.88,0.908,3.20316678586446e-193,"0","RPS4X"
1.61341774371888e-196,1.31710935191748,0.629,0.357,9.50625734599162e-192,"0","RPL10P16"
1.94185398590103e-195,1.31845974629519,0.63,0.354,1.14414036849289e-190,"0","RPL27AP6"
2.08628816033031e-191,1.31691845922537,0.621,0.345,1.22924098406662e-186,"0","HSPA8P1"
8.44681921160894e-191,1.39603535020465,0.597,0.317,4.97686587947999e-186,"0","RPS24P19"
2.00368391007017e-190,1.3272708676395,0.619,0.339,1.18057055981335e-185,"0","RPL6P10"
1.77175708875167e-189,0.674704909971885,0.92,0.948,1.04391927669248e-184,"0","PABPC1"
5.31383457386052e-188,1.47075144923764,0.568,0.303,3.13091133091862e-183,"0","RPL37P5"
3.27202628809738e-187,0.616566463414469,0.941,0.961,1.92787788894698e-182,"0","RPS19"
1.13114148764869e-185,1.52773427376942,0.538,0.268,6.66468564522609e-181,"0","RPL35AP34"
1.92883941824578e-185,1.0640910374956,0.694,0.391,1.13647218523042e-180,"0","RPS2P18"
2.09549873952989e-181,1.43204535415398,0.564,0.296,1.23466785733101e-176,"0","RPS24P15"
2.9887008891667e-181,1.25895598319027,0.616,0.339,1.76094256389702e-176,"0","RPS10P16"
5.79767671548918e-177,1.5341784254297,0.53,0.271,3.41599112076623e-172,"0","RPL30P14"
7.88131929031508e-175,1.19122175498688,0.627,0.354,4.64367332585364e-170,"0","RPS27AP15"
1.41207847340882e-172,1.33609375865659,0.588,0.335,8.31996636532478e-168,"0","RPL32P18"
8.00439822318403e-172,0.602972073237304,0.951,0.933,4.71619143310003e-167,"0","DDX5"
2.35734410976566e-171,1.27751667042963,0.58,0.314,1.38894714947393e-166,"0","RPL27AP5"
2.17174305741128e-170,1.51838391931149,0.526,0.277,1.27959100942673e-165,"0","RPS27P9"
2.18716171644721e-170,1.17760618023484,0.631,0.363,1.28867568333069e-165,"0","TPT1P4"
4.01311739448611e-170,1.33450539321979,0.572,0.311,2.36452876883121e-165,"0","RPS7P8"
3.48454558235917e-164,1.82467094361092,0.441,0.193,2.05309425712602e-159,"0","NPM1P4"
5.74642452292051e-161,1.38734353847324,0.532,0.281,3.38579332890476e-156,"0","RPL32P32"
1.5247861475969e-155,1.29172109729179,0.555,0.306,8.98403998164094e-151,"0","RPLP2P5"
5.24327326778891e-152,1.38885497761399,0.531,0.296,3.08933660938123e-147,"0","RPL17P9"
1.08416931738615e-151,1.25757136094863,0.554,0.312,6.3879256180392e-147,"0","RPS19P1"
9.61991487887534e-147,1.32593490985419,0.541,0.311,5.66805384663335e-142,"0","RPS3P4"
1.13636002512884e-143,1.38167778059259,0.511,0.276,6.69543326805915e-139,"0","MTRNR2L10"
2.29026696194014e-143,1.24322036889888,0.544,0.305,1.34942529397513e-138,"0","RPS12P4"
1.06177515094881e-142,1.65382762810021,0.52,0.342,6.25597918939041e-138,"0","ESD"
2.12509656146449e-142,1.45896097836787,0.484,0.254,1.25210689401488e-137,"0","RPL32P20"
1.66701619123429e-138,0.754674829560323,0.819,0.865,9.82205939875242e-134,"0","MIF"
7.8666923491648e-138,1.37700724366488,0.499,0.276,4.6350551321279e-133,"0","RPL5P17"
1.73565243888676e-136,1.2739858106758,0.526,0.296,1.02264641699208e-131,"0","RPS20P10"
7.99220123576007e-136,0.63916819016604,0.858,0.901,4.70900496810983e-131,"0","RPLP0"
5.47172597991689e-132,1.800591021451,0.39,0.176,3.22394094736703e-127,"0","GAPDHP65"
1.3151083902127e-129,1.15929736646293,0.543,0.316,7.74861863513324e-125,"0","RPL19P6"
2.1521243161498e-128,0.662287008289595,0.847,0.907,1.26803164707546e-123,"0","RPS13"
6.58201404502096e-125,1.27043006547455,0.521,0.319,3.87812267532635e-120,"0","RPS10P19"
1.69908499657198e-124,1.32584083214651,0.476,0.261,1.00110087998021e-119,"0","RPL15P5"
8.97891193116699e-118,1.19776338887697,0.556,0.377,5.29037490984359e-113,"0","RPS18P5"
3.58695693581673e-116,0.702242210417978,0.755,0.511,2.11343502658322e-111,"0","VIM"
2.06310954224973e-115,1.34646533758011,0.453,0.248,1.21558414229354e-110,"0","RPL23AP44"
4.38880845323874e-114,1.19717373194982,0.498,0.296,2.58588594064826e-109,"0","RPS8P4"
2.39082548174348e-112,1.78239971319244,0.357,0.166,1.40867437384326e-107,"0","EIF1P7"
5.41123661670971e-111,0.71327539750114,0.778,0.842,3.18830061456536e-106,"0","RPS3A"
1.2182033992962e-110,1.52825476812449,0.408,0.217,7.17765442865319e-106,"0","RPL24P8"
1.07498070678201e-108,1.54948223872873,0.384,0.192,6.33378632435958e-104,"0","RPL30P4"
