"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.54008229737045e-290,6.80078823890041,0.373,0.012,9.07416489610666e-286,"0","RPL39P5"
2.49905056507293e-288,6.76206518224057,0.376,0.017,1.47244059294097e-283,"0","RPL3P2"
6.43695470501353e-286,6.98914113059353,0.371,0.015,3.79265371219397e-281,"0","COL1A2"
2.35095456807884e-284,6.61175025615888,0.369,0.014,1.38518243151205e-279,"0","RPL3P9"
2.32384182924107e-283,6.60053803110694,0.37,0.016,1.36920760578884e-278,"0","TPT1P10"
4.44838517185876e-281,6.67894191644865,0.368,0.016,2.62098854325918e-276,"0","RPL10P1"
8.85793725882595e-275,6.39485099653867,0.366,0.018,5.21909663290025e-270,"0","RPS20P6"
1.38793592513609e-270,6.48226760909887,0.359,0.016,8.17771847090183e-266,"0","RPS8P5"
2.29469900026529e-269,7.30387131279907,0.349,0.011,1.35203665095631e-264,"0","PDGFRA"
3.89184913653445e-269,6.51816601954669,0.361,0.019,2.2930775112461e-264,"0","RPL21P110"
4.35426934030776e-269,4.19740296481883,0.48,0.143,2.56553549530933e-264,"0","RPS10P19"
1.06422003209605e-264,4.91559620719974,0.4,0.054,6.27038442910994e-260,"0","FN1"
2.679535629415e-264,5.67347571115337,0.385,0.043,1.57878239285132e-259,"0","RPL31P4"
2.38999891040021e-263,7.0076944893562,0.348,0.014,1.40818735800781e-258,"0","FTH1P2"
3.4391301911395e-263,5.47103329639813,0.383,0.042,2.02633550861939e-258,"0","RPS8P1"
2.58148387407985e-262,1.8709810189188,0.725,0.785,1.52101029860785e-257,"0","GNAS"
1.72139567950815e-261,3.88528423743881,0.513,0.204,1.0142463343662e-256,"0","RPL3P4"
4.74494112892123e-261,6.30337246988496,0.352,0.019,2.79571931316039e-256,"0","UBA52P5"
6.12444481344159e-261,6.70492034594174,0.346,0.014,3.60852288407978e-256,"0","MT1M"
4.27531943837448e-259,6.67614685632943,0.343,0.014,2.51901821309024e-254,"0","RPL7P56"
1.29068942696322e-256,6.88173698891162,0.338,0.011,7.60474210366728e-252,"0","RPL32P21"
4.37905739199178e-256,5.78215618183957,0.365,0.032,2.58014061536156e-251,"0","EEF1B2P6"
2.78364615480125e-255,5.91624357826043,0.362,0.031,1.64012431440889e-250,"0","HSP90AB3P"
4.08178322375878e-255,6.81723493486911,0.337,0.012,2.40498667543867e-250,"0","PPIAP74"
4.25199829524852e-255,6.93752006970502,0.335,0.01,2.50527739556043e-250,"0","RPL17P22"
9.99670522952811e-252,5.0698494831053,0.397,0.065,5.89005872123796e-247,"0","SLC25A4"
1.003341690852e-250,6.52392012507113,0.337,0.015,5.91168924249999e-246,"0","RPL10AP2"
2.160748663279e-243,6.98826652813889,0.325,0.012,1.27311311240399e-238,"0","RPS29P6"
1.25418114433459e-237,6.95530720947673,0.318,0.011,7.38963530241939e-233,"0","RPL23AP18"
6.21924574467908e-235,2.70836682766526,0.619,0.484,3.66437959276491e-230,"0","HNRNPA3"
5.3403023365445e-232,4.05648607036367,0.466,0.168,3.14650613669202e-227,"0","IFRD1"
1.50159653670563e-231,6.35110985006829,0.321,0.018,8.84740679426955e-227,"0","RPL30P4"
1.77798905221578e-227,6.8040800734215,0.309,0.013,1.04759114956554e-222,"0","RPL36P5"
3.50714050607151e-225,6.50699440354127,0.311,0.015,2.06640718617733e-220,"0","GAPDHP65"
1.21999765936093e-215,6.84766922165709,0.293,0.01,7.18822620895462e-211,"0","RPS23P7"
1.47647094734525e-215,6.46017833585941,0.298,0.013,8.69936682175822e-211,"0","RPL34P16"
2.66056707989661e-214,6.65819191323402,0.297,0.014,1.56760612347508e-209,"0","RPL35AP21"
1.56613263964607e-213,3.10669638437369,0.545,0.335,9.22765351279465e-209,"0","PCBP1"
1.30087996504359e-210,6.51280873116745,0.292,0.013,7.66478475403683e-206,"0","RPS2P1"
1.59510457623302e-209,6.51635221337763,0.291,0.013,9.39835616316496e-205,"0","RPL10P15"
1.18715094893173e-205,6.74764073989159,0.284,0.011,6.99469339110578e-201,"0","PRRX1"
6.99729253280526e-205,6.53294047909726,0.286,0.013,4.12280476032886e-200,"0","PPIAP58"
4.63407579380725e-203,6.65780252625754,0.28,0.011,2.73039745771123e-198,"0","RPS2P24"
2.83782855894881e-202,6.73208722922217,0.28,0.011,1.67204858693264e-197,"0","RPS20P26"
5.81164544875189e-201,0.909162827223623,0.844,0.954,3.42422149840461e-196,"0","RPS23"
3.01822063989388e-200,5.72215799068976,0.298,0.024,1.77833560102547e-195,"0","TPT1P9"
4.63233002644527e-198,3.60257952435779,0.476,0.226,2.72936885158155e-193,"0","VEGFA"
2.61438287628157e-197,7.27951996802614,0.269,0.008,1.5403943907051e-192,"0","NPM1P32"
1.47948473752461e-196,6.74580253208181,0.269,0.008,8.71712407349499e-192,"0","RPSAP28"
3.16650027631339e-196,6.12313032874035,0.286,0.019,1.86570196280385e-191,"0","HMGB1P24"
2.60669498230057e-195,5.9679872434655,0.293,0.025,1.53586468357149e-190,"0","RPS19P3"
6.48576550135218e-195,5.51396772277186,0.311,0.038,3.82141303339671e-190,"0","RPL24P8"
1.22469126177127e-194,4.92686317771052,0.332,0.056,7.21588091435635e-190,"0","TIMP2"
2.66241079505304e-194,6.53716521566238,0.27,0.01,1.56869244044525e-189,"0","RPL13AP22"
1.20835409340233e-193,3.818759618996,0.436,0.173,7.11962231832654e-189,"0","RPS12P22"
2.21051349819104e-193,6.29101042942329,0.275,0.014,1.30243455313416e-188,"0","RPL35AP32"
4.98229358173042e-188,6.87432979013134,0.261,0.009,2.93556737835556e-183,"0","FTH1P4"
4.41058575702658e-187,6.71062432690686,0.265,0.012,2.59871712804006e-182,"0","RPS23P1"
8.8087818608673e-186,0.877854429400394,0.849,0.967,5.19013427242301e-181,"0","RPS4X"
1.04041742687432e-183,1.8960587324493,0.665,0.714,6.13013947914347e-179,"0","EIF4G2"
2.10368177163408e-180,6.93710029869344,0.253,0.009,1.2394892998468e-175,"0","ATF4P3"
5.46794730789052e-180,6.26081979049271,0.259,0.013,3.2217145538091e-175,"0","RPS6P6"
2.16360716312771e-179,1.12726476541406,0.778,0.935,1.27479734051485e-174,"0","EIF1"
3.34054553417407e-179,6.70648392914265,0.253,0.01,1.96824942873536e-174,"0","ZFHX4"
4.64288707705883e-179,6.88929144886054,0.251,0.009,2.73558906580306e-174,"0","HSPA8P5"
8.39957199053555e-178,6.7118067374313,0.251,0.01,4.94902781682355e-173,"0","RPL12P2"
1.3534512246094e-177,6.00138164739623,0.262,0.016,7.97453461539857e-173,"0","RPL37P11"
1.40891065329905e-176,5.73256358530358,0.268,0.021,8.30130156923799e-172,"0","PTMAP5"
3.11526130273827e-176,2.07324232867443,0.671,0.711,1.83551195957339e-171,"0","JUN"
4.27491925585754e-176,5.41047220030949,0.287,0.035,2.51878242555126e-171,"0","PTMAP2"
6.08890390380379e-175,3.1474747293513,0.496,0.299,3.58758218012119e-170,"0","RPL9P8"
1.20587032723904e-174,5.17868689779918,0.293,0.041,7.10498796809241e-170,"0","RPL7AP66"
9.03490056124985e-174,1.87345445769745,0.649,0.694,5.32336341068841e-169,"0","SERBP1"
2.06655147942646e-173,6.42795132106184,0.254,0.015,1.21761213167807e-168,"0","RPS4XP13"
1.5220704119873e-165,4.04418921974351,0.372,0.124,8.96803886742915e-161,"0","H1-0"
5.70459331563046e-164,1.62887641983857,0.667,0.764,3.36114638156947e-159,"0","RPL36AL"
2.30981410834899e-162,5.7770902963171,0.25,0.02,1.36094247263922e-157,"0","TPM2"
1.05482025263084e-158,4.32729970720656,0.327,0.085,6.21500092850088e-154,"0","RPS15P4"
7.56304571577199e-148,3.64565286086611,0.381,0.158,4.45614653573286e-143,"0","UBAP2L"
1.16851390679274e-146,1.37114548874901,0.712,0.869,6.88488393882281e-142,"0","HSP90B1"
8.52371648557396e-146,1.75087880612379,0.648,0.681,5.02217375330018e-141,"0","LOC124905331"
5.1868437123213e-140,2.86412064879727,0.488,0.343,3.05608831529971e-135,"0","KRTCAP2"
3.74915211248123e-137,2.13828811665238,0.581,0.56,2.20900042467394e-132,"0","TUBB"
1.84922569053962e-136,0.822921513072812,0.815,0.956,1.08956377686594e-131,"0","RPS13"
7.44531024703749e-135,3.54675446860099,0.371,0.161,4.38677679755449e-130,"0","RBPJ"
2.88170524867538e-133,3.18954989495012,0.44,0.265,1.69790073251953e-128,"0","KLF4"
1.02713838066747e-131,2.60834438548443,0.511,0.408,6.05189933889271e-127,"0","SEC61G"
3.10244869686064e-130,0.799357319906225,0.816,0.954,1.82796277219029e-125,"0","RPL37A"
2.11626084004474e-126,3.26440302254817,0.426,0.253,1.24690088695436e-121,"0","TPM1"
1.13259484625111e-105,0.80381631004646,0.77,0.93,6.67324883411155e-101,"0","RPS11"
6.8699280090559e-105,3.63768456053358,0.315,0.134,4.04776158293573e-100,"0","CWC22"
1.07866191882156e-104,2.04633394445699,0.547,0.553,6.35547602569661e-100,"0","CCT2"
1.68692655549075e-101,0.867941126738965,0.734,0.919,9.93937126495148e-97,"0","RPS3A"
2.74093867338759e-101,3.29660119796853,0.348,0.179,1.61496106635997e-96,"0","RPS23P8"
2.0925003564706e-98,0.276774383135107,0.122,0.373,1.23290121003248e-93,"0","MRPL14"
8.95888024970801e-97,2.49063193203664,0.472,0.396,5.27857224312796e-92,"0","ATP5F1B"
3.73516227712311e-96,3.73677003288089,0.269,0.096,2.20075761368094e-91,"0","RSBN1"
2.43488021304245e-94,0.269284848993882,0.128,0.379,1.43463142152461e-89,"0","SETD5"
3.16203691339386e-93,0.446470507970429,0.949,0.996,1.86307214937166e-88,"0","RPL13"
1.61365235974551e-92,0.26880006339721,0.165,0.452,9.50763970362052e-88,"0","ATP5F1C"
2.52255374623692e-92,1.15378953398096,0.657,0.85,1.48628866728279e-87,"0","EEF1G"
7.37619380717041e-92,0.314535142482389,0.189,0.501,4.3460533911848e-87,"0","ARGLU1"
1.44416334113323e-91,0.258117680447648,0.155,0.429,8.50901040595699e-87,"0","GSPT1"
5.09576995367435e-91,0.266120870179118,0.117,0.35,3.00242765670493e-86,"0","CSNK2B"
3.64628785893089e-90,3.22239108994815,0.336,0.18,2.14839280648208e-85,"0","NDUFA6"
1.8140576372904e-89,0.337587157349588,0.205,0.532,1.0688427598915e-84,"0","RHOA"
2.22616441144864e-89,0.332025836095262,0.174,0.465,1.31165607122554e-84,"0","NSA2"
7.21844109245945e-89,2.05296709039312,0.524,0.536,4.25310549167711e-84,"0","CNBP"
8.47536452067371e-89,1.57908241755201,0.596,0.725,4.99368477558095e-84,"0","EIF3A"
9.81283007794405e-88,2.89660786544563,0.414,0.304,5.78171948192463e-83,"0","ESD"
1.12244739067858e-87,0.373143530726638,0.163,0.44,6.61346002587819e-83,"0","LMAN1"
1.14041896709847e-87,0.307380110855256,0.13,0.371,6.71934855414419e-83,"0","UBE2D2"
2.5781945099076e-87,1.86960698021581,0.537,0.575,1.51907220523756e-82,"0","ATP5MC2"
1.71415069405551e-86,0.299192015529169,0.207,0.53,1.00997758893751e-81,"0","PSME1"
3.86939582865968e-86,0.347951830864264,0.137,0.384,2.27984802224628e-81,"0","CAPZA2"
1.86609873648086e-85,0.260897867248715,0.09,0.287,1.09950537553452e-80,"0","FNIP1"
1.20393198242201e-84,3.73142924694599,0.272,0.115,7.09356724043047e-80,"0","RPL36AP37"
2.32605263027976e-84,0.360866711950681,0.129,0.365,1.37051020976084e-79,"0","PHF3"
3.81510613153921e-84,0.294239149542748,0.12,0.347,2.2478605327029e-79,"0","PUF60"
7.73415886256267e-84,0.387876862218706,0.204,0.521,4.55696640182192e-79,"0","EIF4A2"
9.33178446433107e-84,0.365628015208975,0.113,0.331,5.49828740638387e-79,"0","PSMD2"
1.65569719139248e-82,3.48574679849348,0.274,0.118,9.7553678516845e-78,"0","RPS28P7"
4.35951552025113e-82,0.272503717564698,0.084,0.271,2.56862654453196e-77,"0","USP16"
3.59146605090077e-80,0.317381289252365,0.092,0.283,2.11609179719073e-75,"0","CNOT2"
7.3620805583643e-80,0.32394888633196,0.108,0.315,4.33773786498824e-75,"0","DNAJC8"
9.62805929087228e-80,0.38669366698727,0.126,0.35,5.67285253418195e-75,"0","UBE3A"
4.03553192114581e-79,3.43603468046469,0.257,0.106,2.37773540793911e-74,"0","ELOVL7"
2.83014538690983e-78,0.379312932275076,0.095,0.288,1.66752166196727e-73,"0","RBM27"
7.73496814594835e-78,0.424800656642504,0.212,0.526,4.55744323159277e-73,"0","TOP1"
7.96624578298908e-78,0.407054365963896,0.122,0.341,4.69371201533717e-73,"0","SRPK2"
1.05812976744736e-77,1.20004491302488,0.641,0.825,6.23450058979986e-73,"0","HNRNPA2B1"
1.50897000397091e-76,3.38906591567226,0.291,0.146,8.8908512633966e-72,"0","RPL26P19"
1.67946458908282e-76,0.341686146453961,0.161,0.415,9.89540535887598e-72,"0","PICALM"
4.4657413486033e-76,3.09850554905541,0.283,0.136,2.63121480259706e-71,"0","HMGB2"
3.14207874759752e-75,0.338913570106985,0.091,0.275,1.85131279808446e-70,"0","SEC63"
1.09675189740319e-74,0.385247974433461,0.125,0.341,6.46206217949958e-70,"0","DNAJC7"
2.56554106907022e-73,0.447215655645604,0.117,0.324,1.51161679789618e-68,"0","RSRC2"
4.27994185958062e-72,0.518561113029599,0.86,0.977,2.5217417436649e-67,"0","HSP90AB1"
4.99502374154644e-72,0.445788627745416,0.166,0.419,2.94306798851916e-67,"0","GNB1"
1.44488723043214e-71,0.635826571280262,0.839,0.983,8.51327556170618e-67,"0","ACTB"
2.32252637960587e-71,2.20446202331416,0.47,0.448,1.36843254286378e-66,"0","SF3B1"
1.865953142696e-70,3.13601770993562,0.3,0.166,1.09941959167648e-65,"0","UQCC2"
3.04960495157157e-70,0.437760552814686,0.154,0.392,1.79682723746597e-65,"0","PDCD5"
4.27952507162889e-70,0.450611672043763,0.18,0.444,2.52149617220374e-65,"0","SUB1"
5.8998687280523e-70,2.46155418099607,0.419,0.349,3.47620265456841e-65,"0","UBE2B"
7.02059752351647e-70,0.417915427616558,0.13,0.343,4.1365360608559e-65,"0","FBXO11"
1.73943975058822e-69,0.555987683272177,0.829,0.974,1.02487790104658e-64,"0","RPS24"
3.84749588173846e-69,1.64893650348936,0.548,0.647,2.2669445735203e-64,"0","HNRNPAB"
6.42302195641605e-69,0.426982625549987,0.106,0.294,3.78444453672033e-64,"0","PDS5A"
2.08478965755388e-68,0.499618750324547,0.13,0.342,1.22835806623075e-63,"0","REXO2"
3.59761768979565e-68,0.527781945848092,0.178,0.437,2.1197163428276e-63,"0","WNK1"
5.2409247854698e-68,0.415699209166341,0.104,0.289,3.08795288359881e-63,"0","NSD3"
7.41513594687154e-68,0.361207655464155,0.086,0.255,4.36899809989671e-63,"0","ABCE1"
7.60234645768777e-68,0.490007933778491,0.194,0.47,4.47930253286963e-63,"0","ANKRD17"
7.9387632922677e-68,0.376751789674171,0.098,0.277,4.67751933180413e-63,"0","ARID5B"
1.528905509764e-67,0.437295188277605,0.147,0.373,9.0083112635295e-63,"0","AFDN"
1.82027523932946e-67,3.18872050026579,0.269,0.135,1.07250617101292e-62,"0","PURB"
3.82674381776777e-67,0.465085206550754,0.102,0.285,2.25471745742877e-62,"0","CELF1"
4.3307836314627e-67,0.354593810792231,0.093,0.265,2.55169771565783e-62,"0","CHD6"
5.94060314733099e-67,0.529378148815958,0.129,0.338,3.50020337440742e-62,"0","EIF6"
3.83489517969009e-66,0.45429636137907,0.105,0.289,2.2595202398734e-61,"0","YTHDF2"
3.8622716424496e-66,0.292289626397334,0.088,0.255,2.27565045173131e-61,"0","ADAM10"
4.55037950173612e-66,0.295554027065757,0.272,0.631,2.68108360242292e-61,"0","POLR1D"
6.01173442767208e-65,0.535841824382451,0.127,0.33,3.54211392478439e-60,"0","MYCBP2"
1.50470855813468e-64,0.479836081420959,0.225,0.528,8.86574282452953e-60,"0","UBE2K"
7.88549977335571e-64,0.464866483816131,0.239,0.557,4.64613646646119e-59,"0","U2SURP"
8.416579148877e-64,0.455126302122751,0.098,0.27,4.95904843451833e-59,"0","PHF20L1"
1.64941202465682e-63,0.536224341646041,0.109,0.292,9.718335649278e-59,"0","COPE"
2.43332851068557e-63,0.36160154191002,0.091,0.257,1.43371715849594e-58,"0","KDM1A"
5.11209195172258e-63,0.499118202837678,0.145,0.361,3.01204457795494e-58,"0","ROCK1"
1.38278667881811e-62,0.529297534232161,0.128,0.327,8.1473791115963e-58,"0","RTF1"
1.51135795694605e-62,0.533293043016103,0.116,0.304,8.90492108232615e-58,"0","RALBP1"
2.09854685807279e-62,0.550664179578182,0.132,0.335,1.23646380877649e-57,"0","RAD50"
2.1459982298436e-62,0.494387360361199,0.103,0.279,1.26442215702385e-57,"0","SBDS"
7.56554255351677e-62,2.84348230026605,0.321,0.21,4.45761767253208e-57,"0","PSMC5"
6.32597601751822e-61,0.453189295252295,0.224,0.517,3.72726506952173e-56,"0","ATP5MG"
7.41337238865049e-61,0.60074219980171,0.13,0.329,4.36795901139287e-56,"0","CAPZA1"
1.34269524489875e-60,0.403304472434075,0.259,0.59,7.91116038294342e-56,"0","SEPTIN7"
1.8150610397356e-60,0.613196895913447,0.089,0.25,1.06943396461222e-55,"0","DPM1"
3.63448903075963e-60,0.553206012222393,0.138,0.344,2.14144093692357e-55,"0","PSMB2"
5.53723633560711e-60,0.508895828926333,0.17,0.405,3.26253964893971e-55,"0","ACTR3"
1.09175817284268e-59,0.604780703732815,0.137,0.34,6.43263915438904e-55,"0","IK"
2.26313833122724e-59,0.573945148843386,0.113,0.293,1.33344110475909e-54,"0","MAF"
6.08893243361442e-59,0.589479554201399,0.135,0.334,3.58759898988562e-54,"0","BCLAF1"
6.3556102007019e-59,0.59074155633186,0.1,0.268,3.74472553025356e-54,"0","CREBBP"
1.22576436849961e-58,0.502616326050357,0.112,0.29,7.22220365919968e-54,"0","GRB2"
3.16375824374563e-58,0.618976924261768,0.113,0.292,1.86408635721492e-53,"0","STAG2"
3.26935620038223e-58,0.283090687410965,0.297,0.661,1.92630467326521e-53,"0","PFDN5"
3.68109889008767e-58,0.536905751232961,0.139,0.342,2.16890346603966e-53,"0","SRPK1"
5.47626536291585e-58,0.602753926990872,0.113,0.29,3.22661555183002e-53,"0","EIF3J"
3.02023011316661e-57,2.80574689379918,0.309,0.2,1.77951958267777e-52,"0","BRD1"
5.51899886456631e-57,0.548304104660488,0.093,0.251,3.25179413100247e-52,"0","RLF"
6.89306285462096e-57,0.50548571825678,0.096,0.257,4.06139263394267e-52,"0","UBE2Z"
1.92705337193849e-56,1.7535664619098,0.517,0.604,1.13541984674616e-51,"0","CSDE1"
2.18364248239565e-56,0.531902998749132,0.229,0.518,1.28660215062751e-51,"0","RBM25"
4.53008390248408e-56,2.57068642018364,0.382,0.316,2.66912543534362e-51,"0","PSME2"
4.61936948194551e-56,0.614285655647084,0.117,0.296,2.72173249876229e-51,"0","PHIP"
1.26251638922294e-55,0.63552777327094,0.186,0.429,7.43874656530156e-51,"0","SNRPD3"
2.09739950342456e-55,0.569285242768347,0.125,0.308,1.23578778741775e-50,"0","MAN1A2"
5.17294381130433e-54,0.416345353106349,0.257,0.57,3.04789849362051e-49,"0","CCT6A"
6.00734198833365e-54,0.321569864921194,0.257,0.555,3.53952589952619e-49,"0","PCDH7"
2.58981899421353e-53,0.618895318909732,0.115,0.285,1.52592135139061e-48,"0","RNPS1"
4.38535068870765e-53,0.611609476944021,0.12,0.296,2.58384862578655e-48,"0","RALA"
6.54959068141203e-53,0.580804494996332,0.159,0.369,3.85901882948797e-48,"0","RDX"
6.8885784057735e-53,0.595130818383933,0.113,0.281,4.05875039668174e-48,"0","SF1"
2.1409689685088e-52,0.675024178344203,0.129,0.312,1.26145891624539e-47,"0","CYC1"
4.81293840267039e-52,0.668867084009309,0.143,0.338,2.83578330685339e-47,"0","SLTM"
1.23195966072079e-51,0.649248282294596,0.172,0.393,7.25870632096687e-47,"0","ZC3H15"
1.33933576829091e-51,0.613780408190218,0.105,0.264,7.89136634677005e-47,"0","IMMT"
2.50689774960671e-51,0.70720858085956,0.164,0.378,1.47706415406827e-46,"0","RBBP6"
7.17791348861772e-51,0.486344998282975,0.264,0.579,4.22922662749356e-46,"0","MATR3"
1.24440745156748e-50,0.672828077187417,0.214,0.477,7.33204870463559e-46,"0","IQGAP1"
2.11200289617612e-50,0.735599466278614,0.134,0.318,1.24439210642697e-45,"0","MARK3"
2.96916996111162e-50,0.625739683831896,0.169,0.385,1.74943494108696e-45,"0","RBX1"
1.61946374978431e-49,0.643902995835617,0.205,0.455,9.54188041372913e-45,"0","EIF3K"
1.77134235572328e-49,0.608445328943725,0.101,0.254,1.04367491599216e-44,"0","SPTAN1"
1.79723042718894e-49,0.689069738990178,0.121,0.291,1.05892816769972e-44,"0","RPS27L"
1.3378925727377e-48,0.681069232439917,0.106,0.261,7.88286303857053e-44,"0","ATXN2"
1.75352211265367e-48,0.465968019837742,0.279,0.608,1.03317522877554e-43,"0","ATP5MC3"
