"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.87767238680031e-287,2.8875690633072,0.692,0.578,1.10632457030274e-282,"0","NFKBIA"
6.34293702254359e-286,7.09928120136509,0.383,0.013,3.73725849368268e-281,"0","RPS15AP25"
9.00011356861032e-285,7.63538699703255,0.377,0.009,5.3028669146252e-280,"0","NPM1P4"
8.16562016388473e-283,5.53261424894434,0.425,0.053,4.81118340056088e-278,"0","RPL13AP25"
5.19791532808411e-282,7.06954998537774,0.38,0.013,3.06261171130716e-277,"0","RPL23P8"
5.80971485725582e-278,6.98100362012915,0.379,0.016,3.42308399389513e-273,"0","H2AW"
8.76219827279304e-278,7.54641859805539,0.37,0.01,5.16268722232966e-273,"0","RPL39P5"
1.1517423577086e-273,7.06536004734349,0.374,0.015,6.78606597161907e-269,"0","RPL3P2"
5.13591705002685e-272,7.38600083511181,0.367,0.011,3.02608232587582e-267,"0","RPL3P9"
1.90839587162295e-271,7.23543203026282,0.369,0.013,1.12442684756024e-266,"0","TPT1P10"
2.19252345191036e-271,7.15786485098575,0.369,0.013,1.29183481786558e-266,"0","COL1A2"
4.16927253879629e-267,7.06802025483894,0.365,0.014,2.45653537985877e-262,"0","RPL10P1"
3.84132217013099e-263,6.89235141197268,0.364,0.016,2.26330702264118e-258,"0","RPS20P6"
1.23008870621067e-258,6.9598684802381,0.357,0.015,7.24768265699325e-254,"0","RPS8P5"
4.55778703194321e-257,4.33136312179383,0.477,0.141,2.68544811922094e-252,"0","RPS10P19"
2.27574718894001e-255,6.73834164513502,0.359,0.018,1.34087024372345e-250,"0","RPL21P110"
2.38463367441823e-255,7.3464363818371,0.349,0.011,1.40502616096722e-250,"0","PDGFRA"
3.77173164542681e-252,5.69416557245114,0.381,0.039,2.22230428548548e-247,"0","RPS8P1"
6.33087973773609e-251,5.86654090870003,0.381,0.041,3.73015434147411e-246,"0","RPL31P4"
1.07880305525748e-250,1.8883626751942,0.723,0.792,6.35630760157705e-246,"0","GNAS"
7.91518784177155e-250,4.90164105793309,0.398,0.055,4.66362867637179e-245,"0","FN1"
8.39584844544377e-250,7.17506112440341,0.346,0.013,4.94683390405547e-245,"0","FTH1P2"
1.61950012886554e-249,6.65449504176763,0.35,0.016,9.54209475927575e-245,"0","UBA52P5"
2.53315023816014e-249,3.93924664010213,0.512,0.205,1.49253212032395e-244,"0","RPL3P4"
6.75882223617516e-248,7.04871130453464,0.345,0.013,3.9822980615544e-243,"0","MT1M"
3.20800226421427e-246,7.07948780565693,0.341,0.012,1.89015493407505e-241,"0","RPL7P56"
5.06951619266091e-245,6.16011119619572,0.363,0.03,2.98695894071581e-240,"0","EEF1B2P6"
1.85866394779617e-244,7.32607313981274,0.336,0.01,1.0951247980415e-239,"0","RPL32P21"
5.17744815810584e-243,7.41400249996117,0.334,0.01,3.05055245475596e-238,"0","PPIAP74"
1.16916669045856e-242,7.31018949118737,0.333,0.009,6.88873014018185e-238,"0","RPL17P22"
6.40414984595965e-242,6.02179200473958,0.359,0.03,3.77332508923943e-237,"0","HSP90AB3P"
4.63226325159919e-238,5.13779168382478,0.394,0.064,2.72932950784224e-233,"0","SLC25A4"
7.11122974964046e-237,6.83285265555079,0.333,0.014,4.18993656848816e-232,"0","RPL10AP2"
1.84451174810324e-230,7.30596553175473,0.323,0.011,1.08678632198243e-225,"0","RPS29P6"
8.80411928913856e-226,7.35192284929074,0.315,0.01,5.18738708516044e-221,"0","RPL23AP18"
5.32926147890367e-220,2.6836963556726,0.618,0.495,3.14000086337004e-215,"0","HNRNPA3"
1.08386130480659e-219,4.09038237329034,0.464,0.169,6.38611080792044e-215,"0","IFRD1"
7.83408182407581e-219,6.50408061295522,0.318,0.017,4.61584101074547e-214,"0","RPL30P4"
7.71899335234105e-216,7.09276163790414,0.307,0.012,4.54803088319934e-211,"0","RPL36P5"
3.38552829374084e-215,6.93461473734561,0.31,0.014,1.9947532706721e-210,"0","GAPDHP65"
6.8610591681244e-206,7.47330599055576,0.291,0.008,4.0425360618589e-201,"0","RPS23P7"
1.19601228819059e-204,6.71991031905963,0.296,0.012,7.04690440201897e-200,"0","RPL34P16"
1.29427463351328e-202,3.13652882513132,0.543,0.337,7.62586614066024e-198,"0","PCBP1"
2.69509514867153e-201,6.89479487211096,0.293,0.013,1.58795006159726e-196,"0","RPL35AP21"
5.54053203246189e-201,6.9086529889175,0.29,0.011,3.26448147352655e-196,"0","RPS2P1"
4.88215592765907e-198,6.75135510506903,0.289,0.012,2.87656627257673e-193,"0","RPL10P15"
4.82094712828057e-196,7.17326352130669,0.282,0.009,2.84050204798291e-191,"0","PRRX1"
5.8971519661836e-195,0.91477223066019,0.844,0.961,3.47460193847537e-190,"0","RPS23"
2.41946504936621e-194,7.07116193044735,0.283,0.011,1.42554880708657e-189,"0","PPIAP58"
5.48830966394325e-193,7.20564184152021,0.278,0.009,3.23371205399536e-188,"0","RPS20P26"
1.71415959454396e-192,7.11789372275465,0.278,0.01,1.0099828331053e-187,"0","RPS2P24"
1.24311111846533e-191,6.09190547553289,0.296,0.022,7.32441070999771e-187,"0","TPT1P9"
1.29366953000739e-189,8.05833715159638,0.267,0.005,7.62230087080355e-185,"0","RPSAP28"
1.39579896389062e-188,3.63107319211175,0.475,0.228,8.22404749524352e-184,"0","VEGFA"
3.16494881368843e-187,7.53211495558392,0.268,0.007,1.86478784102522e-182,"0","NPM1P32"
9.0454408639472e-186,6.13466092619607,0.29,0.023,5.32957375703769e-181,"0","RPS19P3"
9.25655788993949e-186,7.34807865890254,0.268,0.008,5.45396390875235e-181,"0","RPL13AP22"
