"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,5.85986913606344,0.373,0.002,0,"1","PDLIM4"
0,3.58681443746257,0.383,0.012,0,"1","SGMS2"
0,6.12732500781392,0.371,0.002,0,"1","C19orf53"
0,4.9885082641556,0.373,0.004,0,"1","RRAS2"
0,3.37655131436729,0.383,0.014,0,"1","ADH5"
0,4.70626361415826,0.374,0.005,0,"1","TMEM50A"
0,1.71268897105871,0.406,0.038,0,"1","STAU1"
0,2.43954650697808,0.396,0.028,0,"1","DCBLD2"
0,3.66826648258291,0.378,0.011,0,"1","FAM107B"
0,6.76446746599493,0.368,0.001,0,"1","SNHG7"
0,2.21764975257394,0.398,0.031,0,"1","AKAP9"
0,6.01464491205475,0.369,0.002,0,"1","NDUFA4"
0,4.20718120104943,0.373,0.007,0,"1","MYO1D"
0,6.37791008679315,0.366,0.001,0,"1","MZT2A"
0,6.38681329896144,0.366,0.002,0,"1","SPINT1"
0,8.32423170220201,0.364,0,0,"1","SMILR"
0,7.37458580830222,0.365,0.001,0,"1","JAZF1"
0,4.59068666876377,0.369,0.005,0,"1","SH3RF1"
0,4.62326935904313,0.368,0.005,0,"1","CHMP1B"
0,6.25173514157177,0.364,0.001,0,"1","ATP5IF1"
0,6.49299598128183,0.364,0.002,0,"1","ABCC3"
0,6.55060071427583,0.362,0.001,0,"1","HMGN1"
0,4.181672584533,0.368,0.007,0,"1","PPA1"
0,3.4575985627285,0.374,0.013,0,"1","B4GALT1"
0,1.88669257291503,0.396,0.036,0,"1","ENAH"
0,6.23650548247408,0.362,0.002,0,"1","PRNP"
0,4.9869480049436,0.36,0.004,0,"1","C19orf33"
0,2.30898507497621,0.381,0.025,0,"1","PRRC2B"
0,4.90232671496106,0.359,0.004,0,"1","ZYX"
0,8.1486900528511,0.356,0.001,0,"1","DPYD"
0,4.08162119440621,0.359,0.007,0,"1","TLE5"
0,2.24689338444866,0.379,0.027,0,"1","N4BP2L2"
0,6.85106786169387,0.353,0.001,0,"1","MAP3K13"
0,5.28121064306293,0.355,0.003,0,"1","LEPROT"
0,6.84601191346792,0.352,0.001,0,"1","C4orf3"
0,3.00175096750588,0.37,0.019,0,"1","ITGA6"
0,7.13753204680761,0.352,0.001,0,"1","TSTD1"
0,5.971814799635,0.352,0.002,0,"1","HSBP1"
0,2.93131009790061,0.365,0.016,0,"1","FAM114A1"
0,6.66481749284679,0.35,0.001,0,"1","TP63"
0,5.4396324219131,0.35,0.002,0,"1","NDUFA11"
0,3.19809729624857,0.36,0.012,0,"1","YES1"
0,6.75029278712154,0.348,0.001,0,"1","LOC124900216"
0,2.06833965452542,0.376,0.029,0,"1","CBX3"
0,6.66879463918977,0.348,0.001,0,"1","H1-10"
0,3.68784898445802,0.356,0.009,0,"1","GPC1"
0,3.0010939680942,0.361,0.014,0,"1","RNF149"
0,2.47052997525558,0.369,0.023,0,"1","ITCH"
0,3.75977685389275,0.356,0.01,0,"1","PTGR1"
0,2.12457323918455,0.374,0.028,0,"1","VDAC1"
0,4.77051659532807,0.35,0.004,0,"1","VAMP8"
0,4.08263385395645,0.353,0.007,0,"1","PARK7"
0,2.45731665098164,0.368,0.023,0,"1","TCF25"
0,6.19776608288474,0.347,0.002,0,"1","FBXO32"
0,3.11998156198448,0.361,0.016,0,"1","TNFAIP8"
0,2.34130782522474,0.368,0.024,0,"1","ATP6V0C"
0,2.99768257833449,0.36,0.016,0,"1","CLSTN1"
0,7.38394730060994,0.344,0.001,0,"1","AMIGO2"
0,5.54839814663388,0.346,0.003,0,"1","PFKP"
0,5.17516545939415,0.346,0.003,0,"1","NINJ1"
0,6.36593837572347,0.344,0.001,0,"1","FZD6"
0,2.86887519045903,0.358,0.016,0,"1","HM13"
0,2.11599307172472,0.369,0.027,0,"1","UQCR11"
0,5.51885939898014,0.343,0.002,0,"1","ITGB4"
0,2.04380102432804,0.369,0.028,0,"1","DNAJB6"
0,5.55466409711669,0.342,0.002,0,"1","TNNT1"
0,5.63264342232363,0.342,0.002,0,"1","SNHG8"
0,6.69424436919363,0.341,0.001,0,"1","SLC2A9"
0,2.76839356915349,0.361,0.021,0,"1","FRMD6"
0,2.71113545740639,0.36,0.02,0,"1","ARL6IP5"
0,6.8955781152211,0.34,0.001,0,"1","RAPGEF5"
0,2.34129720602086,0.364,0.025,0,"1","RPS6KA3"
0,4.32019524596183,0.345,0.006,0,"1","VASP"
0,2.36777937117241,0.359,0.022,0,"1","AP2S1"
0,2.16020432796479,0.363,0.026,0,"1","COX6A1"
0,4.56049869465839,0.341,0.005,0,"1","TJP2"
0,7.16901115487557,0.337,0.001,0,"1","FBLIM1"
0,2.39831360804641,0.356,0.02,0,"1","EXOC4"
0,4.31792044343899,0.341,0.006,0,"1","CIRBP"
